"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14"
"13" 0.123294367195414 0.127037129866446 0.056964446650268 0.00605702110380913 0.0712578984724869 0.0865186721944012 0.0656434543204835 0.109880493535463 0.0834799534832796 0.13758316127564 0.0616761346427226 0.0602687359374689 0.010338531322117 0.0658491193416064
"14" 0.00116936993786636 0.0102495700402559 0.00307847117746015 0.0155782123972153 0.161624199133597 0.128746806173553 0.19094149942178 0.0101225536118988 0.190757177241187 0.0700317704070652 0.040973012689302 0.111094729452474 0.0656326283163457 0.097030069989456
"15" 0.148287146441799 0.0530864740578971 0.0195610794486564 0.00232131132961069 0.144084546986103 0.015439155198382 0.112237616147462 0.108369207014801 0.159566507243762 0.0817058071780405 0.00961000268334326 0.00410144704947802 0.141629699220664 0.0877229514287237
"16" 0.118176315610332 0.03351014499459 0.0928018392885815 0.00719306307892399 0.125313849940231 0.103338625159116 0.0194022933494558 0.111337667712675 0.015847536033598 0.107032187083658 0.0867522828251125 0.090360393368767 0.0889338015549591 0.0803400639008891
"17" 0.0670663413843103 0.0712790460743908 0.0857343951518976 0.067054326954719 0.0584266096048555 0.0920072094516736 0.0822210466278091 0.0782774949495843 0.104249315987489 0.101567975971412 0.0624752292114878 0.0708397241598033 0.0588012844705678 0.0844547672731954
"18" 0.0634581267744905 0.114247580517997 0.104222033230044 0.0323915661795688 0.115562022379637 0.0328281854178808 0.0929722913907306 0.135425527122908 0.0385092305555836 0.0204698843345718 0.116768102382246 0.0356139810321252 0.0975314686822174 0.100514219190332
"19" 0.0306602065470678 0.0387151264484493 0.102881941730998 0.0669493971106018 0.0870164246555543 0.0648703960818686 0.0633921842923111 0.13091124055098 0.133401816232766 0.110707133601012 0.0569261598616918 0.0938971581630928 0.019670814723607 0.103826577959506
"20" 0.0494877772197207 0.0258876228245339 0.0861237061040416 0.119070132344729 0.0473446349829022 0.138138215753119 0.0925954415599342 0.0532820068005148 0.0372163852194317 0.102446858762875 0.109308586843829 0.100423846207759 0.0386747853766095 0.102118332912571
"21" 0.0963808501337025 0.112159696999555 0.109475646793097 0.0503653730501483 0.151053961925981 0.0228661302576437 0.0348755968676772 0.0250873410122183 0.0164892988086596 0.0921903597249887 0.110184791064263 0.093146534001584 0.0857244193604824 0.0948990111585988
"22" 0.141592064113574 0.047286235580408 0.108295311648171 0.103759109451343 0.00802085776141768 0.0795934086826383 0.0345172660280335 0.0184299718713133 0.143637821339895 0.0863851506541261 0.0851046638893464 0.0915248034284897 0.0518533355512433 0.112874840391032
"23" 0.00118629969017749 0.0752963389401104 0.0900662807679008 0.0719289181128493 0.00807722247619764 0.0791486965942052 0.114413973824078 0.0831843263349125 0.0127490622968742 0.0376638282483222 0.181790199873116 0.0744251611760676 0.170069691665189 0.0760740445398444
"24" 0.0621059035704685 0.0326357861031419 0.0622618069011039 0.141888350968992 0.113572844145579 0.106295778224355 0.00220414493324342 0.0652806292684984 0.114295097129555 0.103396324922288 0.0685308165194796 0.00551548174662041 0.122017035566676 0.121784832393396
"25" 0.0840247851396757 0.00721753407220662 0.0703861559679303 0.00866457544680034 0.056572537031998 0.070697502371199 0.134304188751119 0.027117404534281 0.161595258581471 0.0658955519131516 0.155483247459044 0.127152126228769 0.030889132502354 0.0722391783928858
"26" 0.131553345942008 0.0781777125466249 0.0500437029400653 0.1069811215664 0.0278012907425956 0.0840956740803275 0.0491680344807265 0.108972450147491 0.0849017838034888 0.0831907667429733 0.120355416886702 0.00468557195402541 0.0700731281665708 0.0875972619560473
"27" 0.1314964446843 0.00687203561085315 0.105824139932085 0.0905518757066253 0.153464120054914 0.00820740420305944 0.0813146728641427 0.0650962502015259 0.0428468272720769 0.0350562564515844 0.119078400200829 0.15426185487298 0.00592971794502412 0.111294608763588
"28" 0.150710478149854 0.148906152949226 0.0384676081078192 0.146591418037609 0.0848024809060326 0.0613452901159853 0.105361050165899 0.0205912565656394 0.0301024574488607 0.0902187629433327 0.00557698447158869 0.0142019988346126 0.10312406130354 0.0953352176444891
"29" 0.0476632751348991 0.0439995888098737 0.0232012973981858 0.156482856908026 0.00847934454199048 0.121571483012839 0.0246095640751152 0.149972665826919 0.144495775297869 0.118237337300324 0.0120727334535417 0.124024032560675 0.025190045679741 0.066963420849091
"30" 0.0367085602928191 0.0645140774364197 0.135396302699815 0.093332043548746 0.147978129787451 0.0339154899633067 0.0161051740011934 0.122576574094984 0.0141954597024106 0.0925606840250089 0.0959273056932014 0.00678629201247687 0.140003906742167 0.104970136253882
"31" 0.00399920377385568 0.0267082368571029 0.182384522347771 0.0220835621384569 0.180109682959482 0.0254063805565583 0.141522969811545 0.124738337993118 0.0277834124074983 0.153009019125863 0.0663306155976301 0.0133937586583732 0.0325302977727465 0.0972559125498865
"32" 0.147150777175831 0.0978951495253767 0.0559158648854764 0.139724067602716 0.0165516265031313 0.140487884865625 0.0486174821689019 0.0108234156107624 0.0778451326193304 0.0353230407729335 0.119211087478182 0.0463232707103474 0.0641312000813867 0.0849868524858299
"33" 0.119492849949406 0.0205725801829527 0.0470624590074373 0.0561660392255783 0.0393173287243498 0.138332144124951 0.0598559778526252 0.102815124234332 0.10299115361366 0.0559542518309778 0.110210964792729 0.0751411521267783 0.0720879743342213 0.0708300669934731
"34" 0.040095408418346 0.103420440866704 0.0666380017220352 0.081820253267962 0.0184231948949818 0.159591560946517 0.0829513970821113 0.0881636253081321 0.0705270705852371 0.0648551802830126 0.00997654873995544 0.0770159083225668 0.136521409562439 0.0702096250204673
"35" 0.140036559153996 0.11081964767124 0.0172971389949379 0.0667297608850158 0.099827232211233 0.0527935944957059 0.0848115617464117 0.0240723543169097 0.0354449159479768 0.0286545390082682 0.0915913695036881 0.123267505290484 0.124653820774133 0.0890523681159236
"36" 0.129333879945584 0.129977132700727 0.0433633566285278 0.0267916263199104 0.0657875477044336 0.069788518340154 0.0579080089430479 0.128662295006604 0.042745168522504 0.0752462580073581 0.0934068453378708 0.0865358508855847 0.0504535116576938 0.079351734550807
"37" 0.154326461390114 0.00146596354988072 0.0799264905526387 0.1086581955717 0.129659472295873 0.0261489356414905 0.13004795543746 0.0629958302976494 0.130702578790529 0.0204022848050381 0.00345125966496512 0.0418014955557226 0.110413076446939 0.101959507088082
"38" 0.0158764447288556 0.0223537838654902 0.106894997255609 0.119394820341894 0.0654040760041789 0.123476545685907 0.11795275201793 0.074568826172436 0.051000569543554 0.0794533840459536 0.0164077329384162 0.121176895581049 0.0860391718187268 0.0811146674031825
"39" 0.0591122988805542 0.10785933772268 0.12514484007288 0.0766019645191371 0.0109793715155967 0.0740477897288195 0.0599489386019208 0.032978122542999 0.0883232877298339 0.0790867424685748 0.0733841139372464 0.10315872848631 0.109374463793448 0.0663025616368011
"40" 0.0490315304664492 0.0578149907688654 0.158264959939234 0.120688786458732 0.113340291148307 0.0196478425669644 0.00751563857704221 0.139143642849378 0.0783626455318719 0.0179341676944223 0.140758763817327 0.0221372503240677 0.0753594898573388 0.095463057324388
"41" 0.0245696251204985 0.012125472933062 0.0520804184230968 0.0386955870360348 0.0847175911278105 0.151106557169211 0.141869715355392 0.0865820572617647 0.0806240431151832 0.0255579663996362 0.144577830942069 0.0119512246426998 0.145541910473541 0.0958153245984052
"42" 0.0111555185337731 0.115638593309616 0.0413756012511778 0.0297771042735354 0.234012598611609 0.194686576936993 0.0672910472466551 0.107278177381647 0.0284468777246178 0.0626131093209729 0.0286219897064785 0.00956930360511638 0.0695335020978079 0.0977259054931217
"43" 0.0948676845217708 0.0342374322804975 0.0900014198076725 0.0711045399993697 0.112961488390683 0.0412630121801619 0.0711302856206143 0.059854532196248 0.160947440157954 0.119249683279524 0.0529666773845948 0.0573423938533474 0.0340734103275613 0.108033393724808
"44" 0.0649620730197308 0.0922117264766314 0.0873356601830397 0.00795355370434062 0.0920017738731085 0.0122961469292202 0.0686485507627623 0.0576646077739602 0.0643978673120758 0.143122046441723 0.122207759558877 0.13657358947326 0.0506246444912694 0.0975823044219714
"45" 0.0518280477502045 0.124540959951399 0.11336930886448 0.0510600702011374 0.118608482308871 0.124823522259595 0.0429697688158322 0.0685655954214215 0.0318757491106974 0.0295455489660147 0.0289402399831133 0.126983538002607 0.0868891683646258 0.09846200333453
"46" 0.0722507874402286 0.146865177575005 0.0736530682397978 0.0824883696546446 0.0880918016009109 0.133049792385143 0.00589895673870808 0.0443843145838095 0.0337641458883135 0.124077610715892 0.085945819364797 0.059554818343848 0.0499753374689026 0.0948652853910992
"47" 0.0572464248669354 0.0964766756043272 0.125161400233216 0.0354724019309542 0.13917437538073 0.0353617570642601 0.0965514783559239 0.0339056747497911 0.0384700179422517 0.0935809241530524 0.111277369757484 0.120715371834908 0.0166061281261664 0.109580607065345
"48" 0.121644456463668 0.0821043379980037 0.0641841029470821 0.0897385786440657 0.106144210196793 0.0523713208705719 0.130192088161617 0.0454003100377577 0.0729060852607078 0.0508218190195102 0.0181919088825252 0.05650057753965 0.109800203978047 0.101582899005331
"49" 0.125441450264017 0.0972003572117237 0.0428698432781637 0.0361210665542309 0.077942728181202 0.0899931787471159 0.108708638710655 0.0717448701928106 0.0828145526291412 0.0612621062445509 0.023678132320948 0.0671174634963057 0.115105612169135 0.0873051610388253
"50" 0.137113504013605 0.0681489377829969 0.0492528618321013 0.0736437506711807 0.0791272237870564 0.0893746283647041 0.159147409609413 0.0941706500382954 0.0101439667598922 0.150592762275405 0.0163303995167031 0.0485495142837357 0.024404391064911 0.110515565493859
"51" 0.0382958585344063 0.0744460038644684 0.0548108636425565 0.0428343504764685 0.14787816305615 0.115626026200761 0.148786392239439 0.122916390153407 0.0641797968061735 0.0609238768745041 0.0486207067746303 0.0610884874833982 0.0195930838936371 0.106198968117439
"52" 0.0393097718822511 0.0863714621116389 0.0626216306413585 0.0395572935157509 0.0886959094201448 0.0789425040328857 0.0309966169037235 0.101081606322869 0.0681078306450092 0.123531381635888 0.0862060543166659 0.119814482975109 0.0747634555967048 0.0916311273331465
"53" 0.045163869855195 0.126050663014304 0.0980280818299228 0.0539462025091379 0.128468646326817 0.0633224713996806 0.0312776464936602 0.0339221018570868 0.112655509787229 0.01028478318629 0.0664945133924679 0.159819974637288 0.0705655357109203 0.0947881426191598
"54" 0.00593484012589223 0.116829630040591 0.0552170937579538 0.0533305272202833 0.00774610658141274 0.0632762784617088 0.173623454296968 0.126989682581312 0.0328482788301694 0.101233778603325 0.132544205578561 0.126237306466523 0.00418881745529908 0.0662839449144095
"55" 0.0190423199509708 0.0814508736378563 0.160430077410273 0.118754958629934 0.0946547833745942 0.162370400689332 0.00614234338993089 0.0100362280043028 0.124934219888409 0.0270480623520048 0.0963522673133821 0.0976461748235255 0.00113729053548548 0.0935244642558547
"56" 0.0990389749799945 0.113751991447641 0.0890058748456144 0.0144602094228443 0.0357460436586611 0.098843195816178 0.0251601467959392 0.0974338956741374 0.0644140901831517 0.138872796058237 0.0512573238470708 0.0627590459013333 0.109256411369198 0.0660094985127119
"57" 0.0937798012352938 0.020423275643851 0.0763138112161916 0.0498246425006867 0.0499272031548693 0.0862407887623096 0.0308637479894013 0.0980004826643856 0.107638450094655 0.106976296725918 0.098705299828058 0.0517879641427694 0.129518236041611 0.0702916388000689
"58" 0.134110385200668 0.0994127380827628 0.00737471000779187 0.0969106251746067 0.112920064090111 0.121556565245288 0.00439518528386781 0.0644678074953085 0.0658010451389504 0.0593934846624985 0.0404100860164939 0.123193391410539 0.0700539121911132 0.104270253778145
"59" 0.0129918585705061 0.107509660363416 0.0765700367109279 0.0444324384534269 0.0900882632529464 0.0359942957169064 0.0449483453333386 0.157005773775333 0.0173960964083921 0.0152670503289624 0.165340773366463 0.0924577000373062 0.139997707682075 0.0731170068715051
"60" 0.0971476151717387 0.114532996541004 0.124944810468716 0.0188915405807942 0.0670884746616629 0.117196864921863 0.101753569601654 0.0116630409193981 0.0400316807389236 0.0746948948379115 0.1083811245261 0.0163541151111069 0.107319271919127 0.0628710072720321
"61" 0.0493141399963176 0.0801159355475337 0.103892096148773 0.120657964127354 0.119518889791247 0.019840328728227 0.0441102108255404 0.117514284891798 0.0811673035748718 0.098612137549423 0.112583344892195 0.00620740867035524 0.0464659552563635 0.111171379101241
"62" 0.00981074568551596 0.0215275503561925 0.00159140155653841 0.0491030856063119 0.18388007619464 0.13253488560049 0.0592357048724223 0.164363334170433 0.0984985588616815 0.0174431849513906 0.136523875486565 0.0168572752676003 0.108630321390219 0.113212948082292
"63" 0.059662980579276 0.152007182879493 0.052021893104942 0.025325115008344 0.00155209235382421 0.151968391670074 0.131097750446102 0.00897853861941502 0.0240519642420021 0.148653791660261 0.174721149074807 0.0615371885198631 0.00842196184159634 0.0680656286693945
"64" 0.00103698176543777 0.131596082848109 0.0358746890113695 0.0930490178226072 0.0900002002182561 0.101577394684267 0.127760643844051 0.105211887499358 0.0580071879758799 0.0732079488268776 0.0981196580371861 0.00391907810240732 0.0806392293641934 0.0962222581527793
"65" 0.0691072699220842 0.0835209863017239 0.126915150743264 0.0215243691257774 0.0743398054039501 0.129651804801903 0.0939658504132761 0.0455652325449877 0.120681423572932 0.105409364575277 0.0143051581138384 0.103843284196405 0.0111703002845804 0.0717248908797903
"66" 0.138330893753944 0.0416623464570729 0.0966914643930753 0.0944227970326125 0.0236969836776257 0.0897456989263109 0.0304041764955413 0.0803128246836197 0.0162084545953855 0.135237194711125 0.0790119956592526 0.0795111306178141 0.0947640389966205 0.0783659110450279
"67" 0.0994471783226074 0.0962637035102311 0.0258992769574182 0.176594720419932 0.0107431214304316 0.048176645823538 0.153469429628263 0.0548787916958183 0.0245070054872075 0.0184055044661476 0.0372803878799006 0.113699075523981 0.140635158854523 0.0801973445622587
"68" 0.0906413807692992 0.145050817799619 0.0654946642489029 0.00498399116020345 0.109443195475081 0.0685027332656287 0.105865640205993 0.0998524823300794 0.0964688449860335 0.0135805853871325 0.0318421551895661 0.136474821958886 0.0317986872235751 0.0801063408650665
"69" 0.0780479875341743 0.0992048068689401 0.0423862673965864 0.025347239198858 0.107369717346417 0.102983693535364 0.054722087594524 0.0548142440246254 0.0958067862389921 0.0834219236920898 0.0492267042431317 0.106474659110138 0.10019388321616 0.0861742979434995
"70" 0.0390195144677371 0.0549267017354982 0.052890401412074 0.0827065393032033 0.138287924319715 0.0172318264712931 0.130466635340815 0.0851125697679152 0.0261565963434403 0.135910729768538 0.0990254118420932 0.108427781388521 0.0298373678391563 0.0972198660752382
"71" 0.0352845544683181 0.160178612930173 0.0384301511064533 0.116501956360758 0.00692831375604638 0.053468011900646 0.157645131750494 0.0368003940530433 0.0456258984810877 0.104844244166899 0.0765513292777365 0.122644719216821 0.0450966825315248 0.0794644682202932
"72" 0.148182138002545 0.179172452962672 0.0919655813492457 0.0601430912941387 0.0759122013164324 0.0976278250212971 0.0565075826683524 0.0317495035393713 0.0326255327691104 0.0196941325809922 0.0107336559743922 0.0778802856674918 0.117806016853958 0.0963783986228524
"73" 0.061291835897228 0.0277428500094039 0.0591755341255492 0.177001266172774 0.0396160623751778 0.196168511692148 0.18686730901491 0.0664212099985658 0.0151425257072597 0.00849411039457244 0.0875831952533393 0.00154827937048422 0.0729473099885876 0.0885767707766138
"74" 0.0978489601436635 0.120470523726746 0.135608065095 0.0454810894211086 0.0687382218253019 0.0301926443604457 0.121134114731556 0.0793987680325249 0.0915604443176674 0.0884071806733663 0.0444042673027646 0.00469487222684456 0.072060848143011 0.0915907937380583
"75" 0.036647392758265 0.107490630970568 0.0978034690358001 0.0624114640623286 0.0730798172286495 0.0288170876084899 0.0327295240824308 0.103512199530937 0.146645289260274 0.086435787429712 0.108573957753435 0.107558439895433 0.00829494038367778 0.0707001305373684
"76" 0.0638872994999423 0.0895506959703384 0.0678869016633427 0.139738470672956 0.0479710395557601 0.0130105081832384 0.0481076938183732 0.0713450393658206 0.144585117339703 0.0793780681623617 0.0507337211405602 0.15101758459004 0.0327878600375639 0.0975832895885853
"77" 0.0880409765387828 0.170497224868606 0.0117346304719873 0.0332467711247982 0.164614150775905 0.0620593777497181 0.157196565741981 0.0997829604927564 0.0217306747567887 0.0219739089768976 0.0247676511367821 0.122468627624921 0.0218864797400749 0.0954692794059819
"78" 0.0971155836797703 0.0501648656887007 0.187005047602408 0.00222129942205329 0.0877289200911083 0.171850803162406 0.152900248490094 0.0946421310347246 0.0274601080001485 0.0324500321730768 0.0253861773027432 0.0694078631167177 0.0016669202360491 0.0872038284983305
"79" 0.118175201241837 0.0568190585497728 0.141187686386059 0.132100201126524 0.0513261898333384 0.135818216738575 0.0385246596453398 0.0458301656457362 0.013466910917297 0.0560945442292725 0.0528601074823112 0.0467077081151022 0.111089350088835 0.10827242323514
"80" 0.0436613276120338 0.137847992890882 0.13626761099219 0.116337777693772 0.0720333166687752 0.118831942827406 0.0781233841040449 0.00171606212511417 0.053217622920705 0.0344447958487249 0.0823839310349984 0.0928525638796861 0.0322816714016682 0.109211526836042
"81" 0.0489999741894298 0.123402950709519 0.0641955796158101 0.0118518992958035 0.00178166965450218 0.0384224041573217 0.0985046030581965 0.0377230626676828 0.0890221952503998 0.124302391847211 0.0979328985800866 0.1560805909569 0.107779780017137 0.0530335980501692
"82" 0.0905184370020793 0.00906651025487959 0.0308321538452063 0.0361818559731346 0.155692110906642 0.0718622854237846 0.0690952618545199 0.064112790455322 0.120409067481783 0.0973127731116693 0.129015657621158 0.0842530649373108 0.0416480311325106 0.119464357302076
"83" 0.0298116269258084 0.0245870313292633 0.0331789007845666 0.000821769118825588 0.0689573627309001 0.107948680426764 0.0859019109440894 0.107472252831496 0.147463812018921 0.0347249170555316 0.0261188956896555 0.174495843499506 0.158516996644672 0.0740238249448704
"84" 0.058410311388013 0.105642245248337 0.0402796937787925 0.0466908850361638 0.106300552325929 0.0957109142762922 0.0725654262030844 0.073344356204784 0.0815681566140135 0.0995854410871065 0.04770866844713 0.0829095569374066 0.0892837924529475 0.0950836573291351
"85" 0.134774898179006 0.0287945159910652 0.129061444045995 0.117520902989064 0.163550641728603 0.0181626248211348 0.037999572559739 0.123376448368766 0.122868134069149 0.0779504256538399 0.0138729881658832 0.0267443462996406 0.00532305712811478 0.0983692847213823
"86" 0.108043119149983 0.127949606076817 0.0722126246062489 0.0194679347526338 0.0839469352339872 0.011940197006505 0.1260464492778 0.113765944002336 0.0538610866159849 0.0440884307879553 0.0245584421114921 0.129490784455738 0.0846284459225193 0.0794516162286215
"87" 0.0957439698083649 0.00105315263570029 0.0711597759848374 0.0666741810611981 0.12245932963178 0.0923630710665632 0.0995993384016109 0.0971043595569487 0.0415361387309606 0.0660847029094454 0.0706062832806968 0.0384365229703964 0.137179173961498 0.1067549280847
"88" 0.0362140883330666 0.139173382649892 0.144842594203544 0.0145987197319507 0.111256337750678 0.0444839417500155 0.0764763898022244 0.133550502303621 0.00894341600867715 0.0434569310488897 0.0246826124287286 0.079571922231541 0.14274916175717 0.0737219136047296
"89" 0.0519393063698726 0.0520151431794976 0.0888215818043849 0.111809191585986 0.107758026678682 0.0179622898782152 0.0504028578128008 0.0778035495758544 0.117165698044511 0.0986402811808782 0.0122312000375839 0.0883539129818195 0.125096960869914 0.0995278369172624
"90" 0.155242489728271 0.00872984088676832 0.0126894946726974 0.162781864899635 0.0969627654072459 0.0432150806055671 0.189339908314651 0.0824364468028097 0.0943085731607812 0.0342478282016737 0.0857968050162718 0.00487976571725652 0.0293691365863716 0.111315230559241
"91" 0.136909209951532 0.0942370541718579 0.0606258917397431 0.124417567681607 0.0895271628893418 0.00881326274182226 0.0610357839089962 0.03861971463184 0.0399136992018493 0.0891610611632419 0.123549474768127 0.10746338661194 0.0257267305381024 0.102848214246627
"92" 0.126033552897948 0.00425166602266026 0.0897166828994477 0.0881969761913934 0.0843446896757617 0.00617668055492733 0.0215551115662945 0.11460414180574 0.146822453643423 0.0502612725394601 0.147226435811414 0.0125745791235608 0.108235757267969 0.0969559876103764
"93" 0.132082948281202 0.110562041792181 0.0973499033092277 0.135862424652868 0.00562703831931789 0.119025891246694 0.0277849529857585 0.0145850278289827 0.0410116839183993 0.089711104850178 0.0744617057375426 0.0807308290248484 0.0712044480527993 0.0921113705619017
"94" 0.104920569575556 0.0716861920132604 0.110512570876964 0.0518980305750576 0.112889595486634 0.101066492284103 0.109102444610175 0.0917289528774933 0.00313562578589352 0.0144623088179917 0.107303707515784 0.107909865547177 0.0133836440339089 0.097226837550712
"95" 0.00301529926284035 0.0798056273209741 0.0714231433150351 0.103043048429275 0.117027641935384 0.111776290997079 0.138558221926881 0.0187743500552134 0.124191987676202 0.0511443843927438 0.0180702182718112 0.0267758525234061 0.136393933893155 0.106164209230277
"96" 0.0330242870458735 0.0606990653582945 0.0324102175299918 0.0597188611426277 0.0594160568642606 0.10718086939323 0.11634064205236 0.0947834906247429 0.100801070032875 0.115744686239818 0.0355194144843503 0.10576212160298 0.078599217628596 0.11940994588748
"97" 0.130582021687244 0.120991787952038 0.141226338687428 0.0512197785694602 0.0195085174035046 0.044242372355965 0.0861619803111539 0.0414027855197417 0.0428434082916732 0.109575170505653 0.0867694046470783 0.0133873183127352 0.112089115756325 0.0672331329126228
"98" 0.120719830099288 0.080588492957347 0.000712883593361277 0.130549758355854 0.147223814793151 0.0840179484218276 0.0957991961008772 0.0560637838965291 0.108019892515579 0.082433043146203 0.000100748742898893 0.048040306273913 0.045730301103171 0.111377338156505
"99" 0.0787732316450686 0.0843781889621696 0.121361256960957 0.0687763516855027 0.0320435918608394 0.059780297482698 0.12007267892531 0.0244976440138384 0.0303770599332062 0.139139107610052 0.10307940659692 0.0329691706412447 0.104752013682194 0.0754378104869453
"100" 0.127909888522173 0.119986264802943 0.111099498930259 0.064635319174597 0.128523419594674 0.0344412031646435 0.0643750398238174 0.0140048596615742 0.0723700686632399 0.121875362958273 0.0730058662248227 0.0460567876671671 0.0217164208118157 0.0975872705418728
"101" 0.0956681316936109 0.0984156424447939 0.126112226458411 0.0412213299058583 0.0210988279921315 0.119425633816436 0.119686597557849 0.0677872999751812 0.027892991900963 0.00711584936562286 0.0508819538760506 0.0910275547788942 0.133665960234198 0.0729297049239589
"102" 0.108987846361844 0.0924835354919666 0.128672596636561 0.121254977716202 0.0753826935187308 0.00688154012623182 0.0313114872960247 0.0944198659491994 0.0351135266845349 0.0532440042933501 0.0986280219575123 0.0415350938057298 0.112084810162113 0.101333271472693
"103" 0.0531495767661836 0.0494139275613751 0.0483849720278542 0.0886785734980551 0.0738281040651239 0.0293670891794693 0.0527221697738682 0.060216438585977 0.141973210983308 0.127352621546325 0.130513014178732 0.0457761784371863 0.0986241233965432 0.123191964167995
"104" 0.138090685402602 0.0332512462211754 0.108710999589607 0.0593884895593648 0.0469023394791596 0.00148852397544332 0.0538938123372422 0.0445462395492504 0.123541602971047 0.156909797983619 0.00711952994814555 0.0682862686294997 0.157870464353845 0.0652361440962362
"105" 0.0603985592959597 0.0386736789650426 0.120157334066071 0.14482840902315 0.161883687355791 0.0559265955100636 0.0597523554983033 0.0919388434759029 0.0673321220562192 0.0515147251843277 0.0174273855053343 0.11169055506919 0.0184757489946448 0.104962209209993
"106" 0.102404266782759 0.13101464792932 0.0319262099090262 0.0942714023490057 0.0917044177607976 0.104107649779515 0.130970120862443 0.106478517598057 0.00368190604848945 0.0416131929035567 0.0418579793349125 0.115717443240295 0.00425224550182288 0.101467481992927
"107" 0.082308969990272 0.115370357137959 0.00903040224803306 0.11813517740002 0.105059709848454 0.0414966476639285 0.12425484130852 0.0811580059341569 0.0351486213688498 0.132709167706288 0.00686411851075924 0.0838580377663133 0.0646059431164464 0.109414357974106
"108" 0.129226961886089 0.0952164914250256 0.0902143208160503 0.0334564858156574 0.12400199337342 0.11246581970816 0.044426260695634 0.048861164276658 0.0392841364126005 0.0899198053488142 0.0343717630739672 0.0514687024909483 0.107086094676975 0.0878198479141261
"109" 0.0506653997643641 0.0926381177960054 0.116480538551223 0.0703175954234521 0.0450419056192333 0.0695502738442553 0.00819016471854878 0.0359212323650436 0.0527668587715695 0.126516683496896 0.10594419291124 0.105365156370071 0.120601880368098 0.0771745523121036
"110" 0.089575773072751 0.079430537094992 0.0950015850829006 0.0298758579210194 0.0650312886155118 0.11102890146932 0.112477529266415 0.171401426224588 0.0206278589721173 0.169390205062358 0.0150539670735384 0.0181123734190374 0.0229926967254503 0.0825859986510659
"111" 0.075188112586356 0.0698554723577168 0.0102146522020063 0.0676702742432313 0.208187680984174 0.0639549831673063 0.0249760324927387 0.129194325086986 0.125275306704613 0.070594585713339 0.0973290592179211 0.0294973633423289 0.0280621519012822 0.107453003464166
